,0
1127,0.3759492337703705
1128,0.32272031903266907
1129,0.3751552104949951
1130,0.3625829517841339
1131,0.37630775570869446
1132,0.36647069454193115
1133,0.3526476323604584
1134,0.3486330807209015
1135,0.37265852093696594
1136,0.3286969065666199
1137,0.3547663986682892
1138,0.36712002754211426
1139,0.3574727773666382
1140,0.3788072168827057
1141,0.33876940608024597
1142,0.3339020907878876
1143,0.33498677611351013
1144,0.33077704906463623
1145,0.34691375494003296
1146,0.37292930483818054
1147,0.3856801986694336
1148,0.357435017824173
1149,0.3325340151786804
1150,0.3681361973285675
1151,0.33731088042259216
1152,0.3544039726257324
1153,0.3465609848499298
1154,0.3613146245479584
1155,0.3501853346824646
1156,0.35728737711906433
1157,0.3329470455646515
1158,0.340183287858963
1159,0.32988622784614563
1160,0.3195830285549164
1161,0.3093944191932678
1162,0.35327205061912537
1163,0.35183843970298767
1164,0.34517234563827515
1165,0.3198738694190979
1166,0.3221995532512665
1167,0.36353349685668945
1168,0.35037246346473694
1169,0.34563425183296204
1170,0.34182655811309814
1171,0.3399176299571991
1172,0.3457046449184418
1173,0.3479342460632324
1174,0.373489111661911
1175,0.35332629084587097
1176,0.33913692831993103
1177,0.3496233820915222
1178,0.3564068078994751
1179,0.3270251452922821
1180,0.33827847242355347
1181,0.3659094274044037
1182,0.3780485689640045
1183,0.35916242003440857
1184,0.36426985263824463
1185,0.3267210125923157
1186,0.34130212664604187
1187,0.357589453458786
1188,0.3441791236400604
1189,0.3288315534591675
1190,0.32101649045944214
1191,0.3432532250881195
1192,0.3705894351005554
1193,0.3637315034866333
1194,0.3261236250400543
1195,0.35973840951919556
1196,0.3562253415584564
1197,0.36714625358581543
1198,0.3338676393032074
1199,0.35406139492988586
1200,0.32841986417770386
1201,0.31467175483703613
1202,0.32711735367774963
1203,0.329530268907547
1204,0.30024364590644836
1205,0.36990225315093994
1206,0.3347363770008087
1207,0.3276669383049011
1208,0.32895851135253906
1209,0.36999619007110596
1210,0.33181458711624146
1211,0.3466511070728302
1212,0.3307870328426361
1213,0.3416781723499298
1214,0.3714827299118042
1215,0.36144229769706726
1216,0.34149834513664246
1217,0.3620257079601288
1218,0.34145453572273254
1219,0.35566070675849915
1220,0.36208030581474304
1221,0.3520302474498749
1222,0.35551467537879944
1223,0.3340533375740051
1224,0.3345698118209839
1225,0.34112682938575745
1226,0.3342668116092682
1227,0.3539617657661438
1228,0.34001436829566956
1229,0.3260701298713684
1230,0.376442551612854
1231,0.34815114736557007
1232,0.32874250411987305
1233,0.36311864852905273
1234,0.347222238779068
1235,0.3305494487285614
1236,0.3511572480201721
1237,0.33483031392097473
1238,0.3005267381668091
1239,0.3412943482398987
1240,0.3410554826259613
1241,0.33233556151390076
1242,0.33259183168411255
1243,0.35266080498695374
1244,0.3249649405479431
1245,0.3059777319431305
1246,0.3465205729007721
1247,0.34784936904907227
1248,0.33762767910957336
1249,0.334184855222702
1250,0.3350113034248352
1251,0.3297506868839264
1252,0.36497583985328674
1253,0.3520340919494629
1254,0.3480929434299469
1255,0.3336028754711151
1256,0.36204034090042114
1257,0.3162277340888977
1258,0.32985952496528625
1259,0.3304954469203949
1260,0.3381040394306183
1261,0.3409298360347748
1262,0.3076342046260834
1263,0.3275831341743469
1264,0.33874890208244324
1265,0.3643714189529419
1266,0.3560265600681305
